item_name,supplier_name,quantity,price_per_unit,total_amount,amount_before_vat,purchase_date,invoice_no,notes,category,sheet_category,discount_pct,pur_id
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-03-25,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1026
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-04-09,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1027
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,300,7,2100,,2563-05-11,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1028
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-05-20,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1029
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-05-26,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1030
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-06-10,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1031
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2563-06-24,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1032
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-07-10,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1033
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-07-20,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1034
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-08-07,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1035
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-08-31,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1036
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-09-15,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1037
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2563-09-25,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1038
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2563-10-09,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1039
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2563-11-07,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1040
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2563-11-20,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1041
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-01-11,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1042
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-01-23,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1043
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-02-04,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1044
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-03-06,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1045
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-03-19,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1046
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-03-26,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1047
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-05-06,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1048
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-07-13,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1049
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-07-19,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1050
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-08-09,,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1051
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-08-31,202108203,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1052
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2564-09-23,202109165,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1053
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-10-11,202110080,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1054
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2564-11-10,202111095,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1055
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,300,7,2100,,2564-12-07,202112058,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1056
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320 -- แถมฟรี,ออโต้ สมาร์ท,100,,ได้โปรแถมฟรี,,2564-12-07,202112058,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1057
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,300,7,2100,,2565-01-20,202201143,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1058
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2565-03-28,202203217,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1059
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,200,7,1400,,2565-05-06,202205057,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1060
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้ สมาร์ท,100,7,700,,2565-05-26,202205231,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,,1061
กระดาษทรายเหลี่ยมขัดน้ำ 230มม.*280มม. เบอร์ 320,ออโต้เทรด มาร์เก็ตติ้ง,800,7,3640,,2565-06-14,IV1417481,ราคาที่ลง ยังไม่รวมภาษี,โปรซื้อ 20แพ็ค ลด 35%,งานสี,0.35,1062
